order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method
106397,2026-09-02,C02943,Customer 2943,West,India,Sports,Tennis Racket,3,104.5,0.083,Credit Card
106398,2026-01-06,C03203,Customer 3203,West,India,Electronics,Smartwatch,3,163.62,0.023,UPI
106399,2025-11-13,C02829,Customer 2829,West,India,Clothing,Sneakers,1,91.44,0.044,UPI
106400,2024-10-27,C00532,Customer 532,South,India,Sports,Football,1,29.93,0.047,Debit Card
106401,2026-07-01,C01254,Customer 1254,West,India,Electronics,Smartphone,4,633.76,0.107,UPI
106402,2025-12-31,C01960,Customer 1960,Central,India,Electronics,Smartwatch,3,200.8,0.055,Debit Card
106403,2025-10-06,C02021,Customer 2021,East,India,Electronics,Smartwatch,1,184.52,0.111,Credit Card
106404,2026-08-29,C00836,Customer 836,South,India,Clothing,Backpack,2,53.34,0.086,UPI
106405,2025-11-25,C02959,Customer 2959,Central,India,Electronics,Laptop,1,837.85,0.068,UPI
106406,2025-01-09,C00894,Customer 894,West,India,Clothing,Backpack,2,54.88,0.162,UPI
106407,2024-10-24,C00757,Customer 757,South,India,Books,Data Science Book,4,37.64,0.004,UPI
106408,2025-07-09,C03111,Customer 3111,East,India,Electronics,Smartphone,1,726.89,0.128,UPI
106409,2026-06-29,C01068,Customer 1068,West,India,Clothing,Jacket,1,119.75,0.032,Credit Card
106410,2025-05-05,C01928,Customer 1928,West,India,Electronics,Smartphone,2,699.37,0.05,Credit Card
106411,2025-11-02,C00765,Customer 765,South,India,Electronics,Smartwatch,1,158.89,0.071,UPI
106412,2025-02-10,C01151,Customer 1151,South,India,Sports,Football,1,33.96,0.082,UPI
106413,2026-01-22,C01548,Customer 1548,Central,India,Home & Kitchen,Coffee Maker,1,86.38,0.091,Credit Card
106414,2025-09-23,C02617,Customer 2617,Central,India,Books,Self Help Book,1,18.83,0.1,UPI
106415,2024-10-27,C02891,Customer 2891,South,India,Clothing,Jeans,1,63.38,0.066,UPI
106416,2026-08-07,C03018,Customer 3018,Central,India,Electronics,Smartwatch,5,184.33,0.0,UPI
106417,2025-12-05,C03212,Customer 3212,East,India,Home & Kitchen,Cookware Set,5,142.03,0.054,UPI
106418,2025-09-23,C02313,Customer 2313,North,India,Electronics,Smartphone,2,597.26,0.14,Credit Card
106419,2024-10-08,C02494,Customer 2494,West,India,Sports,Yoga Mat,1,34.47,0.125,Debit Card
106420,2024-09-25,C00093,Customer 93,North,India,Clothing,Sneakers,1,92.23,0.126,Debit Card
106421,2024-12-05,C00800,Customer 800,North,India,Home & Kitchen,Cookware Set,2,153.13,0.08,Debit Card
106422,2026-04-04,C01549,Customer 1549,Central,India,Clothing,Jacket,2,116.78,0.12,Credit Card
106423,2026-01-15,C00897,Customer 897,East,India,Clothing,T-Shirt,1,27.61,0.068,Debit Card
106424,2026-02-28,C02380,Customer 2380,South,India,Sports,Dumbbells,4,71.72,0.073,Credit Card
106425,2024-11-26,C00164,Customer 164,East,India,Electronics,Smartphone,2,662.34,0.061,Credit Card
106426,2026-03-05,C02590,Customer 2590,East,India,Electronics,Smartphone,1,600.35,0.146,UPI
106427,2025-07-18,C02201,Customer 2201,East,India,Electronics,Smartwatch,4,196.45,0.0,Debit Card
106428,2026-08-18,C03488,Customer 3488,South,India,Home & Kitchen,Cookware Set,3,160.24,0.1,Debit Card
106429,2025-12-25,C01304,Customer 1304,South,India,Home & Kitchen,Vacuum Cleaner,4,235.13,0.1,Credit Card
106430,2026-06-10,C00317,Customer 317,East,India,Electronics,Smartphone,4,576.64,0.104,Debit Card
106431,2025-04-25,C00810,Customer 810,East,India,Home & Kitchen,Cookware Set,1,141.67,0.088,Debit Card
106432,2025-09-03,C02572,Customer 2572,Central,India,Home & Kitchen,Vacuum Cleaner,2,227.73,0.161,UPI
106433,2024-11-27,C00001,Customer 1,South,India,Electronics,Smartphone,1,578.58,0.095,Net Banking
106434,2025-08-28,C02006,Customer 2006,Central,India,Books,Self Help Book,1,23.3,0.081,Debit Card
106435,2025-03-14,C01474,Customer 1474,Central,India,Clothing,T-Shirt,1,26.93,0.129,Debit Card
106436,2024-10-22,C00163,Customer 163,South,India,Home & Kitchen,Vacuum Cleaner,2,250.97,0.006,
106437,2025-03-25,C01488,Customer 1488,North,India,Clothing,T-Shirt,3,22.27,0.053,Credit Card
106438,2025-12-24,C00483,Customer 483,East,India,Home & Kitchen,Cookware Set,1,158.82,0.151,Credit Card
106439,2026-03-07,C01797,Customer 1797,Central,India,Sports,Tennis Racket,2,109.36,0.108,UPI
106440,2025-06-05,C02767,Customer 2767,North,India,Clothing,Sneakers,3,92.47,0.016,UPI
106441,2026-05-23,C01967,Customer 1967,North,India,Home & Kitchen,Air Fryer,2,116.29,0.237,Net Banking
106442,2026-03-05,C00318,Customer 318,West,India,Books,Data Science Book,1,41.69,0.084,UPI
106443,2026-06-20,C01141,Customer 1141,West,India,Sports,Yoga Mat,2,29.42,0.051,Debit Card
106444,2025-11-07,C02244,Customer 2244,North,India,Sports,Tennis Racket,1,102.6,0.014,Wallet
106445,2026-04-25,C03219,Customer 3219,South,India,Electronics,Laptop,2,796.25,0.168,Debit Card
106446,2025-07-29,C01378,Customer 1378,North,India,Electronics,Smartwatch,2,194.55,0.042,Wallet
106447,2025-03-24,C03207,Customer 3207,Central,India,Clothing,Backpack,1,62.95,0.072,Debit Card
106448,2025-11-05,C03252,Customer 3252,West,India,Home & Kitchen,Air Fryer,1,122.46,0.111,Debit Card
106449,2024-10-27,C02675,Customer 2675,East,India,Clothing,Sneakers,1,92.25,0.0,UPI
106450,2025-04-05,C01920,Customer 1920,Central,India,Sports,Yoga Mat,4,33.1,0.138,Debit Card
106451,2026-03-26,C01740,Customer 1740,East,India,Home & Kitchen,Vacuum Cleaner,1,189.72,0.044,UPI
106452,2025-07-04,C02819,Customer 2819,Central,India,Home & Kitchen,Coffee Maker,4,90.66,0.153,Wallet
106453,2026-05-19,C02011,Customer 2011,North,India,Home & Kitchen,Air Fryer,4,108.06,0.109,Net Banking
106454,2025-04-24,C01017,Customer 1017,North,India,Electronics,Smartwatch,2,183.33,0.156,Credit Card
106455,2025-04-21,C00185,Customer 185,South,India,Clothing,Backpack,4,61.0,0.105,Wallet
106456,2026-05-04,C00392,Customer 392,North,India,Sports,Dumbbells,2,76.63,0.15,UPI
106457,2026-07-13,C00222,Customer 222,West,India,Home & Kitchen,Cookware Set,1,159.32,0.118,UPI
106458,2024-12-12,C02750,Customer 2750,East,India,Clothing,T-Shirt,1,25.02,0.09,UPI
106459,2025-02-12,C01002,Customer 1002,South,India,Clothing,T-Shirt,5,22.47,0.112,Credit Card
106460,2026-01-10,C03202,Customer 3202,West,India,Clothing,Sneakers,3,91.31,0.0,UPI
106461,2024-12-06,C02416,Customer 2416,East,India,Electronics,Smartwatch,5,164.1,0.064,Wallet
106462,2024-12-12,C01335,Customer 1335,East,India,Sports,Tennis Racket,1,85.88,0.159,UPI
106463,2025-01-27,C01811,Customer 1811,North,India,Clothing,T-Shirt,1,28.61,0.023,Wallet
106464,2025-07-29,C02870,Customer 2870,Central,India,Electronics,Smartwatch,1,189.66,0.061,Debit Card
106465,2025-06-17,C02126,Customer 2126,West,India,Clothing,Backpack,3,61.15,0.01,Debit Card
106466,2025-03-29,C00204,Customer 204,Central,India,Sports,Running Shoes,1,96.08,0.0,Credit Card
106467,2024-10-16,C00132,Customer 132,West,India,Electronics,Bluetooth Speaker,2,60.7,0.072,Credit Card
106468,2026-07-14,C01208,Customer 1208,East,India,Sports,Dumbbells,4,60.77,0.116,UPI
106469,2024-09-28,C01046,Customer 1046,North,India,Books,Data Science Book,3,45.86,0.078,UPI
106470,2025-11-14,C00177,Customer 177,West,India,Sports,Dumbbells,1,75.32,0.023,Credit Card
106471,2026-04-10,C03270,Customer 3270,North,India,Home & Kitchen,Vacuum Cleaner,1,220.18,0.028,Debit Card
106472,2025-11-03,C00499,Customer 499,Central,India,Clothing,Backpack,2,56.99,0.039,UPI
106473,2026-05-23,C03418,Customer 3418,South,India,Books,Business Book,2,26.99,0.076,UPI
106474,2026-02-05,C02318,Customer 2318,South,India,Clothing,Jacket,1,93.59,0.04,Credit Card
106475,2025-10-15,C03226,Customer 3226,East,India,Electronics,Wireless Headphones,1,69.61,0.153,UPI
106476,2025-12-11,C02006,Customer 2006,East,India,Electronics,Bluetooth Speaker,1,79.64,0.053,Wallet
106477,2025-03-15,C02819,Customer 2819,West,India,Sports,Yoga Mat,1,26.43,0.065,UPI
106478,2024-11-10,C03345,Customer 3345,West,India,Home & Kitchen,Table Lamp,1,39.9,0.121,UPI
106479,2025-03-07,C03129,Customer 3129,West,India,Electronics,Bluetooth Speaker,4,70.92,0.0,Debit Card
106480,2025-11-18,C01500,Customer 1500,Central,India,Home & Kitchen,Vacuum Cleaner,2,229.83,0.175,Wallet
106481,2025-06-12,C02521,Customer 2521,South,India,Sports,Yoga Mat,5,33.45,0.138,UPI
106482,2026-04-17,C02163,Customer 2163,East,India,Home & Kitchen,Coffee Maker,3,91.16,0.136,Net Banking
106483,2026-08-05,C02244,Customer 2244,Central,India,Sports,Tennis Racket,3,114.72,0.051,Credit Card
106484,2026-08-02,C03044,Customer 3044,South,India,Sports,Dumbbells,2,75.7,0.045,UPI
106485,2025-02-02,C02385,Customer 2385,South,India,Books,Fiction Book,2,19.98,0.059,Wallet
106486,2024-12-15,C00980,Customer 980,North,India,Books,Data Science Book,1,48.19,0.071,Net Banking
106487,2025-09-28,C03098,Customer 3098,West,India,Electronics,Laptop,2,982.72,0.162,Net Banking
106488,2024-11-26,C02841,Customer 2841,West,India,Clothing,Backpack,2,49.91,0.0,Credit Card
106489,2026-02-25,C03147,Customer 3147,South,India,Electronics,Wireless Headphones,2,89.15,0.164,UPI
106490,2026-05-21,C02373,Customer 2373,North,India,Books,Self Help Book,2,22.64,0.08,Credit Card
106491,2026-04-07,C00917,Customer 917,North,India,Electronics,Wireless Headphones,3,82.97,0.151,Net Banking
106492,2025-01-13,C03148,Customer 3148,East,India,Clothing,Jacket,1,111.48,0.113,UPI
106493,2024-12-02,C01080,Customer 1080,North,India,Sports,Dumbbells,1,73.31,0.128,Credit Card
106494,2024-10-24,C02889,Customer 2889,West,India,Electronics,Wireless Headphones,1,77.11,0.145,Credit Card
106495,2025-05-08,C00309,Customer 309,Central,India,Sports,Dumbbells,3,78.42,0.086,Wallet
106496,2025-12-05,C02135,Customer 2135,West,India,Electronics,Laptop,5,794.48,0.04,UPI
106497,2024-10-18,C02046,Customer 2046,Central,India,Home & Kitchen,Table Lamp,3,45.92,0.043,Credit Card
106498,2025-05-11,C02959,Customer 2959,Central,India,Home & Kitchen,Table Lamp,2,51.07,0.145,Credit Card
106499,2026-05-22,C02642,Customer 2642,West,India,Home & Kitchen,Coffee Maker,3,77.97,0.177,UPI
106500,2026-07-20,C01532,Customer 1532,East,India,Clothing,Jeans,3,62.18,0.052,UPI
106501,2026-02-25,C03408,Customer 3408,West,India,Books,Business Book,1,29.97,0.154,Credit Card
106502,2024-09-25,C00719,Customer 719,East,India,Home & Kitchen,Cookware Set,1,154.57,0.146,UPI
106503,2024-10-16,C03158,Customer 3158,South,India,Clothing,Jacket,3,123.28,0.01,Debit Card
106504,2025-08-18,C00704,Customer 704,North,India,Sports,Dumbbells,3,66.29,0.144,Net Banking
106505,2025-12-01,C00035,Customer 35,East,India,Sports,Dumbbells,1,76.38,0.06,UPI
106506,2024-11-22,C01515,Customer 1515,Central,India,Electronics,Smartphone,1,621.07,0.176,Credit Card
106507,2025-09-21,C01619,Customer 1619,West,India,Books,Data Science Book,5,43.44,0.107,UPI
106508,2026-03-10,C01720,Customer 1720,South,India,Electronics,Laptop,2,844.51,0.231,Credit Card
106509,2025-06-19,C01833,Customer 1833,East,India,Clothing,Jeans,3,51.73,0.092,UPI
106510,2026-09-02,C03137,Customer 3137,West,India,Clothing,Jeans,1,56.03,0.06,Credit Card
106511,2025-04-27,C02532,Customer 2532,West,India,Sports,Dumbbells,2,59.85,0.124,Wallet
106512,2026-03-07,C03043,Customer 3043,East,India,Electronics,Smartphone,1,713.02,0.137,Credit Card
106513,2025-03-23,C01312,Customer 1312,South,India,Electronics,Smartphone,1,587.07,0.126,Credit Card
106514,2025-03-15,C01650,Customer 1650,South,India,Sports,Tennis Racket,1,103.16,0.074,UPI
106515,2025-08-08,C03401,Customer 3401,Central,India,Electronics,Laptop,3,799.51,0.138,UPI
106516,2024-10-19,C00237,Customer 237,North,India,Home & Kitchen,Cookware Set,1,128.62,0.031,Credit Card
106517,2026-01-13,C03027,Customer 3027,Central,India,Sports,Tennis Racket,2,87.39,0.0,Debit Card
106518,2024-10-04,C02042,Customer 2042,North,India,Clothing,Jacket,2,122.9,0.115,Wallet
106519,2025-10-28,C02934,Customer 2934,Central,India,Electronics,Bluetooth Speaker,1,74.71,0.218,Credit Card
106520,2026-01-31,C02286,Customer 2286,South,India,Home & Kitchen,Vacuum Cleaner,4,242.62,0.129,Net Banking
106521,2025-12-03,C02027,Customer 2027,West,India,Books,Python Book,3,36.33,0.053,Debit Card
106522,2025-12-28,C02267,Customer 2267,West,India,Home & Kitchen,Air Fryer,2,109.43,0.078,UPI
106523,2025-11-03,C03420,Customer 3420,West,India,Electronics,Bluetooth Speaker,1,67.03,0.096,Wallet
106524,2026-01-16,C01032,Customer 1032,West,India,Electronics,Laptop,4,798.05,0.046,UPI
106525,2026-01-30,C03081,Customer 3081,North,India,Home & Kitchen,Table Lamp,4,42.33,0.041,Debit Card
106526,2026-07-02,C02016,Customer 2016,South,India,Books,Data Science Book,3,37.25,0.116,Debit Card
106527,2026-05-21,C03300,Customer 3300,North,India,Home & Kitchen,Table Lamp,1,40.07,0.119,Debit Card
106528,2024-12-06,C03188,Customer 3188,West,India,Electronics,Bluetooth Speaker,5,63.81,0.044,Net Banking
106529,2025-07-28,C00592,Customer 592,West,India,Clothing,Sneakers,1,85.47,0.02,Net Banking
106530,2026-04-23,C01875,Customer 1875,South,India,Electronics,Wireless Headphones,3,87.81,0.083,Credit Card
106531,2024-10-07,C00631,Customer 631,West,India,Electronics,Wireless Headphones,1,85.85,0.071,UPI
106532,2026-01-13,C02284,Customer 2284,South,India,Books,Self Help Book,2,21.81,0.13,Debit Card
106533,2025-03-03,C02810,Customer 2810,South,India,Clothing,T-Shirt,1,27.0,0.053,UPI
106534,2025-08-09,C00266,Customer 266,South,India,Electronics,Bluetooth Speaker,2,78.17,0.112,UPI
106535,2024-10-28,C00386,Customer 386,West,India,Home & Kitchen,Table Lamp,1,46.37,0.117,Credit Card
106536,2024-10-28,C01671,Customer 1671,North,India,Electronics,Smartphone,1,556.71,0.138,Debit Card
106537,2025-10-03,C01911,Customer 1911,Central,India,Electronics,Smartphone,2,723.49,0.09,Credit Card
106538,2025-07-16,C01788,Customer 1788,West,India,Clothing,Sneakers,5,91.08,0.056,Credit Card
106539,2025-01-01,C01899,Customer 1899,East,India,Clothing,T-Shirt,1,23.63,0.078,Net Banking
106540,2025-03-01,C00631,Customer 631,North,India,Sports,Football,1,33.93,0.084,Credit Card
106541,2025-05-05,C02579,Customer 2579,West,India,Books,Data Science Book,1,39.07,0.203,Net Banking
106542,2026-04-24,C03226,Customer 3226,Central,India,Electronics,Bluetooth Speaker,2,61.31,0.065,Net Banking
106543,2025-10-30,C00848,Customer 848,East,India,Books,Self Help Book,1,23.76,0.198,Net Banking
106544,2026-01-24,C00645,Customer 645,South,India,Clothing,Jeans,1,60.43,0.097,Credit Card
106545,2024-12-05,C00151,Customer 151,South,India,Electronics,Smartphone,2,682.12,0.072,Credit Card
106546,2025-07-31,C02525,Customer 2525,South,India,Sports,Yoga Mat,1,32.12,0.057,Credit Card
106547,2026-05-25,C01534,Customer 1534,South,India,Electronics,Smartwatch,2,162.25,0.034,UPI
106548,2026-03-05,C02439,Customer 2439,West,India,Clothing,Jacket,1,99.8,0.084,Debit Card
106549,2025-04-28,C02267,Customer 2267,South,India,Clothing,Sneakers,2,81.38,0.09,Debit Card
106550,2025-06-08,C02197,Customer 2197,West,India,Electronics,Laptop,1,792.51,0.094,Credit Card
106551,2024-12-21,C02585,Customer 2585,South,India,Sports,Running Shoes,2,107.1,0.215,Credit Card
106552,2025-09-24,C00352,Customer 352,East,India,Electronics,Bluetooth Speaker,1,62.52,0.17,Wallet
106553,2025-06-15,C02966,Customer 2966,Central,India,Sports,Yoga Mat,2,29.37,0.098,UPI
106554,2024-12-25,C01895,Customer 1895,South,India,Electronics,Laptop,1,875.43,0.071,Debit Card
106555,2024-10-06,C03194,Customer 3194,North,India,Electronics,Smartphone,1,641.21,0.016,Credit Card
106556,2025-10-06,C02368,Customer 2368,East,India,Home & Kitchen,Cookware Set,2,147.82,0.108,Net Banking
106557,2024-09-20,C03336,Customer 3336,East,India,Sports,Tennis Racket,2,106.32,0.148,Wallet
106558,2026-08-06,C03370,Customer 3370,West,India,Electronics,Wireless Headphones,1,81.92,0.165,UPI
106559,2025-11-03,C00057,Customer 57,Central,India,Sports,Football,2,33.69,0.063,Net Banking
106560,2026-07-10,C02158,Customer 2158,West,India,Electronics,Wireless Headphones,1,73.23,0.019,Credit Card
106561,2025-04-11,C00788,Customer 788,Central,India,Home & Kitchen,Air Fryer,1,106.28,0.094,Net Banking
106562,2025-08-16,C00820,Customer 820,South,India,Home & Kitchen,Coffee Maker,2,92.98,0.12,Credit Card
106563,2025-06-11,C02743,Customer 2743,North,India,Electronics,Bluetooth Speaker,5,71.95,0.075,Debit Card
106564,2025-08-25,C03095,Customer 3095,South,India,Books,Python Book,2,33.59,0.119,Debit Card
106565,2025-12-23,C01905,Customer 1905,West,India,Home & Kitchen,Vacuum Cleaner,1,242.61,0.087,Debit Card
106566,2025-03-07,C02225,Customer 2225,North,India,Clothing,Jacket,2,107.24,0.102,Credit Card
106567,2026-06-11,C00516,Customer 516,North,India,Clothing,Jeans,2,67.17,0.106,Credit Card
106568,2026-05-03,C03449,Customer 3449,Central,India,Clothing,Sneakers,1,87.68,0.089,Credit Card
106569,2025-05-23,C02161,Customer 2161,South,India,Clothing,Backpack,2,58.91,0.023,Debit Card
106570,2024-11-16,C02139,Customer 2139,North,India,Books,Python Book,1,33.01,0.16,Credit Card
106571,2025-12-04,C02236,Customer 2236,South,India,Clothing,Backpack,2,58.33,0.061,Credit Card
106572,2026-09-07,C03362,Customer 3362,North,India,Clothing,T-Shirt,4,26.1,0.0,Credit Card
106573,2025-08-21,C02293,Customer 2293,North,India,Clothing,Backpack,1,47.51,0.086,Debit Card
106574,2026-01-08,C01095,Customer 1095,South,India,Clothing,Sneakers,1,96.22,0.113,Debit Card
106575,2025-07-09,C03285,Customer 3285,South,India,Home & Kitchen,Coffee Maker,1,86.91,0.144,UPI
106576,2025-05-23,C01958,Customer 1958,West,India,Clothing,Jacket,1,100.13,0.103,Net Banking
106577,2025-06-09,C01737,Customer 1737,South,India,Home & Kitchen,Coffee Maker,2,77.07,0.096,UPI
106578,2025-12-27,C01115,Customer 1115,West,India,Sports,Dumbbells,3,69.1,0.1,Credit Card
106579,2026-04-20,C00584,Customer 584,West,India,Books,Data Science Book,2,45.01,0.053,UPI
106580,2026-06-15,C00361,Customer 361,West,India,Books,Self Help Book,2,25.2,0.073,Credit Card
106581,2025-07-31,C01264,Customer 1264,Central,India,Sports,Tennis Racket,1,87.61,0.14,Net Banking
106582,2026-03-26,C03115,Customer 3115,East,India,Clothing,Jeans,1,68.37,0.064,UPI
106583,2025-01-11,C01878,Customer 1878,North,India,Sports,Yoga Mat,3,30.56,0.1,Net Banking
106584,2025-01-04,C03111,Customer 3111,North,India,Electronics,Bluetooth Speaker,3,64.33,0.069,Net Banking
106585,2026-03-14,C00678,Customer 678,North,India,Home & Kitchen,Cookware Set,1,128.37,0.057,UPI
106586,2025-09-13,C00204,Customer 204,West,India,Electronics,Smartwatch,3,202.38,0.082,Wallet
106587,2025-10-30,C01047,Customer 1047,East,India,Electronics,Laptop,5,812.46,0.083,Credit Card
106588,2025-10-09,C02454,Customer 2454,North,India,Books,Data Science Book,2,37.77,0.085,UPI
106589,2025-08-17,C02767,Customer 2767,North,India,Sports,Tennis Racket,2,108.11,0.108,Net Banking
106590,2025-09-17,C01760,Customer 1760,Central,India,Clothing,T-Shirt,1,22.21,0.0,UPI
106591,2025-02-28,C01400,Customer 1400,East,India,Electronics,Smartwatch,4,172.34,0.069,UPI
106592,2024-11-07,C00822,Customer 822,North,India,Clothing,Sneakers,1,86.25,0.123,Credit Card
106593,2024-12-30,C00899,Customer 899,Central,India,Home & Kitchen,Air Fryer,1,109.56,0.169,Net Banking
106594,2024-11-03,C02532,Customer 2532,West,India,Sports,Football,2,31.86,0.026,Credit Card
106595,2025-12-27,C02418,Customer 2418,East,India,Books,Self Help Book,4,24.87,0.032,Debit Card
106596,2026-06-04,C01871,Customer 1871,South,India,Home & Kitchen,Coffee Maker,3,88.49,0.104,Credit Card
106597,2024-11-12,C02911,Customer 2911,West,India,Electronics,Laptop,3,905.28,0.148,Credit Card
106598,2025-01-06,C00056,Customer 56,South,India,Electronics,Smartphone,1,587.67,0.05,Debit Card
106599,2024-09-12,C02800,Customer 2800,Central,India,Electronics,Bluetooth Speaker,3,66.2,0.0,Debit Card
106600,2025-02-12,C01705,Customer 1705,West,India,Home & Kitchen,Vacuum Cleaner,4,251.85,0.105,UPI
106601,2025-04-13,C00591,Customer 591,East,India,Electronics,Smartphone,3,671.76,0.045,Credit Card
106602,2025-06-15,C01442,Customer 1442,West,India,Electronics,Smartwatch,2,168.69,0.179,UPI
